place_name,review_text,rating,published_at_date
Red Salon,Such amazing service! Really helpful people! I got a cut and a bleach and dye job! Honestly I wish there was 6 stars for this! Go here if you want an awesome change to your appearance! Here was my before and after!,5,15:36.0
Red Salon,"Im not showing a before but trust me, it was very blah. I popped in for a cut, I got a wash, cut and style in under 45 min. Im super happy to have found my new salon.",5,15:36.0
Red Salon,,5,15:36.0
Red Salon,Great service and great results!,5,15:36.0
Red Salon,,5,15:36.0
Red Salon,,5,15:36.0
Red Salon,,5,15:36.5
Red Salon,Carolyn and Shannon are simply amazing. They work their magic every time and allow me to walk out of the Salon with a good boost of self-esteem and happiness!,5,15:36.5
Red Salon,"Love love love them!  Especially Shannon I tend to have long, thick, tangly, overtreated and wild yak-like hair.  (The overtreated part is my fault). Anyhow, I went to see Shannon for a full highlight in an attempt to go blonder (which Ive been told in the past would be hard/impossible to achieve without irreparably damaging my Yak hair) But Shannon did  it up and my hair is BEAUTIFUL!  She really took her time, made me feel really safe and well taken care of.  And my hair feels healthier than it did before i went in.  I am SO HAPPY.  I Cannot say enough about these ladies.  And they are really nice people.  Well priced, clean and beautiful salon.  LOVE THEM",5,15:36.5
Red Salon,"Wonderful staff, they listened to what I wanted and went above and beyond my expectations. Very thorough and work well as a team and with clients. Will definitely be going back!",5,15:36.5
Red Salon,"I just had my hair done (transformed) on Saturday the 22 of June. My fiancee called this salon as a suprise to get my hair cut, colored and highlighted at the last minute.  The owner as amazing as she is, told my boyfriend at 3:45 pm to come right in. So he took me to Reds and the salon stayed open late just to accommodate me. I have a hard time with buisy places, and as soon as i came in they welcomed me and i felt very at home. From the beautiful young lady that washed my hair  which was amazing to the friendliest atmosphere ever, i have NEVER had such a great experience.  I am now a beautiful woman, thanks to you and your wonderful company.  Many returns and recommendations.  I will be back, and back and again,  ( you get the point ) THANK YOU SOOOO MUCH.",5,15:36.5
Red Salon,,5,15:36.5
Red Salon,,5,15:36.5
Red Salon,Always had a great experience here and everyone is so nice! :),5,15:36.5
Red Salon,Red Salon is awesome would 100% recommend. Carolyn always does an amazing job with my curly hair which can be hard to cut. She always knows what I am want and puts a lot of thought into it.,5,15:36.5
Red Salon,,5,15:36.5
Red Salon,"PLEASE WATCH OUT! Over $200 for an unfixable mistake! My friends and husband are absolutely shocked at how badly my hair was done by Ariel at Red Salon. I went in for some subtle babylights on my medium/dark blonde hair and a trim. It didnt turn out subtle, but instead dark brown with high contrast white/blonde streaks. She tried to fix it after the owner noticed that something was wrong, but it just made parts of my hair red (making it now incredibly hard to fix it).  It ended up being 3-4 full shades darker than my natural roots, while the streaks went brassy yellow, verging on white.When I got home I realized that Ariel had CHARGED me for the products to fix her massive mistake. It was over $200. The hair cut itself is jagged, uneven, and poorly blended. Its simply the worst hair cut Ive ever had. I dont want any other woman out there to have to be submitted to the same experience as me, so please be careful.",1,15:37.0
Red Salon,"This place is good if you have caucasian hair or you dont want any colour too out of the ordinary. The first time I went here I wanted to go from black hair to blonde. Which I know is a difficult task and I give full appreciation to the hairdresser who tried her hardest. It came out very ginger. I wanted one colour blonde and got highlights. After a couple of months I came back thinking I would get it lighter (because thats what the stylist told me) and to the blonde I wanted. Unfortunately, it was the same result except this time my roots were a bit darker than before so the colour had a pretty harsh line and the same price for a fraction of the hair length. After a year, I came in wanting to go even lighter and literally came out the darkest Ive ever gone since getting it done. The bottom part literally has black streaks and the colour on my roots are nearly black as well (she gave me roots when thats the last thing I wanted) There are orange strands, a little bit of blonde, dark brown, light brown and dark grey. It is just a mess. The hairdresser even had to redye it again because it came out so dark so I was there for more than 5 hours. It is so far from what I wanted, I wish they would have told me that they couldnt do it instead of me paying nearly 300 for a good haircut.",2,15:37.0
Red Salon,"My experience at Red Salon has always been relaxing, comfortable and efficient.  I have had the luck of finding my haven for hair and nails in one place! Shannon has been doing my nails and waxing for the past year and i wouldnt go anywhere else, does an amazing job everytime- not just saying that, she even focuses on that side nail which often gets missed, and has a great color selection.  Very beautiful person, its like im visiting a good friend- always ensures im comfortable. Carolyn has been my hairs savior for a while now, took me a while to find someone who is comfortable with long hair like mine.  Not only does she do a perfect cut and color... My bangs have always been my challenge.  I find most hair salons will cut my bangs without a thought of how they grow out.  I used to get my bangs cut every 2 weeks, now its every month because of her thoughtfullness of the cut. I usually dont take the time to write reviews but i think everyone should feel the way they make you feel.  We all need this time to get away and pamper ourselves, this is my escape... Hopefully see you there!",5,15:37.0
Red Salon,Carolyn has been my hairstylist for over 10 years and I have never been unhappy with my colour and cut. I always get compliments on how nice my hair looks. Carolyn is excellent for choosing the right colour and style to suit. Highly recommend Red Salon and Spa.,5,15:37.0
Red Salon,,5,15:37.0
Red Salon,Carolyn gave me a fabulous haircut! This is my first time going there after having my hair done by another stylist for almost 20 years. She took time to talk to me about what I was looking for and gave me the haircut I wanted and that looks really good. It is easy to take care of and I am really pleased with how the hair looks all day long. Carolyn is a very knowledgeable and skilled stylist. The lady who greeted me and washed my hair was very friendly and give the best scalp massage ever. I hope this is a new beginning of a very long hair relationship.,5,15:37.0
Red Salon,I have had my hair done by Ariel of Red Salon a few times now and have never been disappointed. The colour has always turned out great and I cannot complain about the cuts. I always feel pretty coming out of there!,4,15:37.0
L'Image Hair Studio,"I m so happy I found Imad, he is a pro who knows what he s doing, very thorough, and customer friendly. I would definitely go back to him for hair color and cut. Highly recommended.",5,15:37.4
L'Image Hair Studio,Anastasia is my stylist and I only have her cut my hair.  I ve followed her from two previous establishments Stylist: Anastasia is my stylist and I highly recommend her,5,15:37.4
L'Image Hair Studio,"I became a regular because the owner cuts my hair in a way such that it looks good and behaves every day with minimal maintenance.   For what i get, Im not going to get a better price.",5,15:37.4
L'Image Hair Studio,"I personally did not have a good experience here  at all  I came out with orange hair   and not only that , volume 40 was applied onto my hair without me knowing while getting my hair washed so now my hair is damaged  I wanted a dark brown and came out with orange  very unsatisfied and would not recommend coming here  I have to get this fixed now",1,15:37.4
L'Image Hair Studio,"Had my hair dyed, cut and styled today. I can honestly say this is one of the best hair salons. Very professional and amazing at their work, I am more than grateful for how my hair turned out. The blue black going to brighter blue is absolutely gorgeous.",5,15:37.4
L'Image Hair Studio,,5,15:37.4
L'Image Hair Studio,"My dead grandma could have done better! Too bad I didnt get her name. She has done a very poor job. Now, I have an ugly haircut!",1,15:37.4
L'Image Hair Studio,Loved it,5,15:37.4
L'Image Hair Studio,"My wife visited them ,professional staff,  nice haircut and colouring",5,15:37.4
L'Image Hair Studio,"1st off, the people are very nice! But, I specifically asked the hairdresser if she had experience  cutting long hair. Of course she said Yes! Turns out that no she didnt. So now I have to go back and see if my hair can be fixed. Wish me luck!",2,15:37.4
L'Image Hair Studio,"Imad did great work So amazing, took me in last minute Truly a wonderful job Services Hairstyling",5,15:38.0
L'Image Hair Studio,Ive been a customer of theres for a very long time. Krystal is the one who usually does my hair and she always does a great job. She is very talented and makes me feel comfortable.,5,15:38.0
